,fecha,producto,productos_vendidos,precio_producto
820,2020-12-20,18,1,26.59
821,2018-06-21,16,1,3.75
822,2001-06-17,5,4,0.96
823,2017-09-22,1,4,23.06
824,2017-08-04,11,4,3.5
825,2020-03-21,15,4,13.53
826,2016-01-31,10,2,3.35
827,2018-09-25,7,2,26.32
828,2015-09-10,0,2,20.15
829,2015-09-06,4,3,9.13
830,2017-11-13,9,4,21.8
831,2020-03-25,4,2,9.13
832,2013-03-13,0,2,20.15
833,2000-11-04,6,4,15.76
834,2019-01-10,3,3,10.65
835,2011-05-28,8,1,2.11
836,2016-07-08,1,2,23.06
837,2003-08-14,1,1,23.06
838,2023-01-23,0,4,20.15
839,2014-09-16,14,3,2.81
840,2019-01-28,1,1,23.06
841,2006-03-22,2,4,3.57
842,2023-08-06,6,1,15.76
843,2003-06-19,19,4,7.29
844,2004-06-10,17,2,23.49
845,2023-01-10,4,3,9.13
846,2001-11-02,15,3,13.53
847,2014-06-15,4,4,9.13
848,2019-11-26,10,4,3.35
849,2000-04-25,13,1,1.78
850,2009-08-02,1,3,23.06
851,2020-06-17,14,3,2.81
852,2020-07-10,7,2,26.32
853,2004-09-03,15,3,13.53
854,2001-09-02,13,1,1.78
855,2001-01-16,15,3,13.53
856,2014-01-15,14,2,2.81
857,2016-09-03,5,4,0.96
858,2004-08-20,1,1,23.06
859,2007-12-16,11,2,3.5
860,2018-08-19,14,4,2.81
861,2016-10-17,13,1,1.78
862,2022-11-09,11,2,3.5
863,2007-11-16,18,2,26.59
864,2007-03-17,3,2,10.65
865,2006-07-29,5,1,0.96
866,2007-01-11,14,4,2.81
867,2018-04-15,0,2,20.15
868,2007-07-11,10,1,3.35
869,2018-06-06,10,3,3.35
870,2022-09-01,15,3,13.53
871,2017-06-30,0,1,20.15
872,2006-02-02,1,2,23.06
873,2021-11-29,9,1,21.8
874,2010-03-13,6,4,15.76
875,2008-08-01,6,2,15.76
876,2014-08-03,9,1,21.8
877,2010-10-08,19,3,7.29
878,2011-02-07,15,3,13.53
879,2011-07-25,3,3,10.65
880,2016-09-01,11,3,3.5
881,2016-02-02,6,3,15.76
882,2015-06-11,14,1,2.81
883,2019-06-23,9,1,21.8
884,2013-09-06,0,1,20.15
885,2016-07-16,3,1,10.65
886,2006-05-02,17,4,23.49
887,2012-03-03,14,1,2.81
888,2023-02-12,8,4,2.11
889,2008-07-29,14,4,2.81
890,2003-01-21,1,4,23.06
891,2011-07-01,16,3,3.75
892,2004-07-06,11,1,3.5
893,2003-08-10,14,3,2.81
894,2002-09-05,4,1,9.13
895,2008-05-23,13,2,1.78
896,2009-06-27,11,2,3.5
897,2005-04-21,9,4,21.8
898,2007-12-24,19,1,7.29
899,2005-09-25,14,2,2.81
900,2023-05-24,8,4,2.11
901,2013-12-31,1,4,23.06
902,2013-10-02,1,3,23.06
903,2011-10-21,5,1,0.96
904,2023-11-12,8,1,2.11
905,2013-08-02,15,2,13.53
906,2005-03-21,18,3,26.59
907,2011-04-04,6,2,15.76
908,2018-09-30,18,4,26.59
909,2018-07-28,19,1,7.29
910,2010-07-30,15,1,13.53
911,2017-03-25,7,1,26.32
912,2012-08-23,8,4,2.11
913,2004-05-11,9,2,21.8
914,2009-07-20,4,4,9.13
915,2019-07-15,2,4,3.57
916,2012-01-02,0,4,20.15
917,2009-04-03,0,2,20.15
918,2022-04-26,7,1,26.32
919,2003-12-20,14,4,2.81
920,2005-10-01,9,3,21.8
921,2011-08-14,4,2,9.13
922,2012-05-10,6,4,15.76
923,2006-02-02,0,3,20.15
924,2002-08-30,8,3,2.11
925,2019-09-20,10,1,3.35
926,2005-02-20,17,4,23.49
927,2000-09-12,5,2,0.96
928,2009-06-20,12,1,0.53
929,2017-05-21,6,2,15.76
930,2019-03-27,1,3,23.06
931,2000-09-14,15,2,13.53
932,2019-12-02,11,2,3.5
933,2011-10-25,8,2,2.11
934,2015-11-15,9,4,21.8
935,2012-01-10,9,1,21.8
936,2000-06-15,14,1,2.81
937,2005-07-15,8,2,2.11
938,2023-03-04,9,3,21.8
939,2022-08-12,12,4,0.53
940,2004-08-27,2,1,3.57
941,2023-02-20,6,1,15.76
942,2001-09-05,6,4,15.76
943,2021-06-10,13,1,1.78
944,2001-05-30,12,1,0.53
945,2020-07-25,12,3,0.53
946,2009-11-21,16,4,3.75
947,2012-09-19,11,3,3.5
948,2012-03-30,18,3,26.59
949,2017-01-21,6,4,15.76
950,2022-02-27,13,3,1.78
951,2008-09-25,19,4,7.29
952,2021-05-02,7,4,26.32
953,2008-07-03,9,3,21.8
954,2013-03-21,0,3,20.15
955,2010-04-06,4,4,9.13
956,2004-01-27,18,4,26.59
957,2012-02-04,15,4,13.53
958,2006-07-08,12,1,0.53
959,2018-08-15,1,4,23.06
960,2012-10-13,8,4,2.11
961,2001-10-21,3,1,10.65
962,2004-03-24,14,4,2.81
963,2002-10-24,15,2,13.53
964,2020-05-02,9,4,21.8
965,2001-09-16,6,2,15.76
966,2007-03-30,17,2,23.49
967,2009-11-15,8,4,2.11
968,2021-12-23,9,1,21.8
969,2020-02-28,6,4,15.76
970,2004-11-12,4,2,9.13
971,2003-09-05,10,1,3.35
972,2009-07-26,3,1,10.65
973,2008-01-28,9,2,21.8
974,2008-10-28,13,1,1.78
975,2012-12-15,6,1,15.76
976,2021-12-01,1,4,23.06
977,2005-05-14,5,3,0.96
978,2020-03-10,12,3,0.53
979,2012-12-29,12,3,0.53
980,2006-07-05,11,4,3.5
981,2006-04-12,19,1,7.29
982,2018-10-28,4,4,9.13
983,2023-09-08,7,4,26.32
984,2010-06-16,18,3,26.59
985,2004-04-27,7,2,26.32
986,2000-03-23,18,4,26.59
987,2009-10-04,0,4,20.15
988,2002-09-18,0,2,20.15
989,2007-05-25,19,2,7.29
990,2001-04-26,14,4,2.81
991,2021-05-21,5,1,0.96
992,2006-03-18,15,4,13.53
993,2017-12-01,1,3,23.06
994,2007-09-15,14,3,2.81
995,2000-01-24,12,4,0.53
996,2008-05-11,1,2,23.06
997,2014-08-29,12,3,0.53
998,2023-05-20,11,2,3.5
999,2006-03-15,8,3,2.11
1000,2005-07-24,16,4,3.75
1001,2009-01-04,12,3,0.53
1002,2004-03-08,13,1,1.78
1003,2006-04-22,13,2,1.78
1004,2023-04-29,18,4,26.59
1005,2009-02-13,13,3,1.78
1006,2001-07-13,8,4,2.11
1007,2023-09-24,11,1,3.5
1008,2017-05-04,6,3,15.76
1009,2011-01-14,0,1,20.15
1010,2017-01-03,9,4,21.8
1011,2007-12-03,7,1,26.32
1012,2005-06-18,6,3,15.76
1013,2018-12-23,1,1,23.06
1014,2003-10-02,12,2,0.53
1015,2015-08-08,17,4,23.49
1016,2015-06-27,10,2,3.35
1017,2017-11-06,7,3,26.32
1018,2008-04-03,10,2,3.35
1019,2012-10-29,2,4,3.57
1020,2015-11-27,0,4,20.15
1021,2001-03-21,2,1,3.57
1022,2016-10-30,9,1,21.8
1023,2017-09-27,19,3,7.29
1024,2005-08-27,16,4,3.75
1025,2021-09-21,0,3,20.15
1026,2016-01-06,18,1,26.59
1027,2021-04-26,10,2,3.35
1028,2001-12-09,6,3,15.76
1029,2010-04-15,14,1,2.81
1030,2015-12-09,9,3,21.8
1031,2020-02-05,2,1,3.57
1032,2021-04-10,3,2,10.65
1033,2019-03-27,10,3,3.35
1034,2009-10-13,2,2,3.57
1035,2001-09-02,1,4,23.06
1036,2004-02-25,17,3,23.49
1037,2001-06-27,17,4,23.49
1038,2007-07-30,18,3,26.59
1039,2019-11-26,3,2,10.65
1040,2013-06-16,7,2,26.32
1041,2000-10-08,11,4,3.5
1042,2023-08-22,11,4,3.5
1043,2016-12-02,16,2,3.75
1044,2003-07-18,6,3,15.76
1045,2014-05-26,11,1,3.5
1046,2020-08-05,16,4,3.75
1047,2018-11-18,9,2,21.8
1048,2023-08-24,13,2,1.78
1049,2004-07-16,16,1,3.75
1050,2014-07-12,8,4,2.11
1051,2014-01-15,8,3,2.11
1052,2009-10-23,19,3,7.29
1053,2022-06-16,9,4,21.8
1054,2022-10-21,17,3,23.49
1055,2023-05-28,15,4,13.53
1056,2015-11-28,16,2,3.75
1057,2009-08-15,18,4,26.59
1058,2001-07-10,19,2,7.29
1059,2016-03-19,9,1,21.8
1060,2016-07-20,2,2,3.57
1061,2004-10-18,5,3,0.96
1062,2023-07-28,19,4,7.29
1063,2015-09-10,5,4,0.96
1064,2015-07-25,14,3,2.81
1065,2018-02-18,12,2,0.53
1066,2008-08-10,3,1,10.65
1067,2002-02-28,11,1,3.5
1068,2003-11-20,3,4,10.65
1069,2016-12-22,2,4,3.57
1070,2004-04-26,0,1,20.15
1071,2019-12-02,9,4,21.8
1072,2002-12-01,18,3,26.59
1073,2006-09-30,3,2,10.65
1074,2013-11-12,9,1,21.8
1075,2022-11-19,19,2,7.29
1076,2019-09-03,13,4,1.78
1077,2009-06-17,6,3,15.76
1078,2019-02-12,6,4,15.76
1079,2018-06-24,6,1,15.76
1080,2017-09-01,13,4,1.78
1081,2004-05-14,17,3,23.49
1082,2009-10-22,9,1,21.8
1083,2005-10-09,2,1,3.57
1084,2009-11-29,0,2,20.15
1085,2018-04-30,13,4,1.78
1086,2022-06-28,5,1,0.96
1087,2005-03-29,8,3,2.11
1088,2020-12-21,13,4,1.78
1089,2011-04-17,0,2,20.15
1090,2005-11-10,19,2,7.29
1091,2015-12-19,10,1,3.35
1092,2019-05-06,17,3,23.49
1093,2018-08-21,19,2,7.29
1094,2003-01-02,10,1,3.35
1095,2010-07-30,9,3,21.8
1096,2019-01-26,18,3,26.59
1097,2013-04-11,4,1,9.13
1098,2019-11-22,9,1,21.8
1099,2012-05-31,5,1,0.96
1100,2017-02-02,17,2,23.49
1101,2002-09-30,17,2,23.49
1102,2012-01-02,0,4,20.15
1103,2017-12-11,1,3,23.06
1104,2013-07-14,13,1,1.78
1105,2012-01-07,13,4,1.78
1106,2001-03-31,13,1,1.78
1107,2013-10-26,6,4,15.76
1108,2011-12-21,5,3,0.96
1109,2010-07-01,1,1,23.06
1110,2003-11-25,1,1,23.06
1111,2011-06-19,1,2,23.06
1112,2002-04-22,8,3,2.11
1113,2002-12-15,10,1,3.35
1114,2019-03-15,0,2,20.15
1115,2012-04-03,7,2,26.32
1116,2018-12-20,8,2,2.11
1117,2023-01-13,7,4,26.32
1118,2011-09-12,0,1,20.15
1119,2007-09-18,17,2,23.49
1120,2006-11-27,12,2,0.53
1121,2011-07-08,19,4,7.29
1122,2022-09-28,18,2,26.59
1123,2000-05-27,13,1,1.78
1124,2011-10-03,18,1,26.59
1125,2011-04-01,18,3,26.59
1126,2006-04-22,6,3,15.76
1127,2000-01-22,18,1,26.59
1128,2003-04-23,12,3,0.53
1129,2013-11-15,6,4,15.76
1130,2005-09-15,11,1,3.5
1131,2017-12-06,16,4,3.75
1132,2012-02-22,9,2,21.8
1133,2018-05-15,19,1,7.29
1134,2018-12-25,9,4,21.8
1135,2005-02-25,12,2,0.53
1136,2008-01-29,4,4,9.13
1137,2009-03-05,5,1,0.96
1138,2000-08-05,7,2,26.32
1139,2001-02-19,4,3,9.13
1140,2014-10-14,10,3,3.35
1141,2012-06-29,8,4,2.11
1142,2010-08-12,7,4,26.32
1143,2022-06-20,1,3,23.06
1144,2014-11-07,3,2,10.65
1145,2017-07-27,13,2,1.78
1146,2014-12-27,9,3,21.8
1147,2006-10-04,11,3,3.5
1148,2001-01-20,4,2,9.13
1149,2004-07-24,11,4,3.5
1150,2019-03-13,9,2,21.8
1151,2004-04-30,8,1,2.11
1152,2020-05-27,19,1,7.29
1153,2013-08-24,14,1,2.81
1154,2017-07-26,2,2,3.57
1155,2001-01-25,0,3,20.15
1156,2009-07-28,10,3,3.35
1157,2006-01-01,19,4,7.29
1158,2020-04-09,0,2,20.15
1159,2008-07-15,5,3,0.96
1160,2013-05-29,2,3,3.57
1161,2015-07-20,4,4,9.13
1162,2006-12-30,16,3,3.75
1163,2021-07-14,17,4,23.49
1164,2023-12-24,7,4,26.32
1165,2001-07-09,8,2,2.11
1166,2019-01-10,9,2,21.8
1167,2022-06-04,10,1,3.35
1168,2008-06-12,9,2,21.8
1169,2021-06-30,17,2,23.49
1170,2013-04-07,16,3,3.75
1171,2016-07-26,17,3,23.49
1172,2009-08-31,0,3,20.15
1173,2002-02-26,8,1,2.11
1174,2021-11-24,15,3,13.53
1175,2015-12-10,2,1,3.57
1176,2004-10-31,1,1,23.06
1177,2021-06-05,10,1,3.35
1178,2009-08-24,3,2,10.65
1179,2011-11-04,7,3,26.32
1180,2020-06-24,3,3,10.65
1181,2020-08-05,17,4,23.49
1182,2016-12-14,10,4,3.35
1183,2017-10-10,13,4,1.78
1184,2010-09-20,19,2,7.29
1185,2020-02-19,1,2,23.06
1186,2001-01-20,17,3,23.49
1187,2004-08-09,16,4,3.75
1188,2014-01-14,5,2,0.96
1189,2011-10-06,16,3,3.75
1190,2018-07-23,3,4,10.65
1191,2020-08-13,7,4,26.32
1192,2004-11-04,18,4,26.59
1193,2019-06-25,3,2,10.65
1194,2021-04-30,10,2,3.35
1195,2005-12-27,1,3,23.06
1196,2018-05-03,11,1,3.5
1197,2018-04-13,16,2,3.75
1198,2004-10-14,11,3,3.5
1199,2010-07-02,8,4,2.11
1200,2013-09-27,2,2,3.57
1201,2016-06-12,19,1,7.29
1202,2015-05-02,1,2,23.06
1203,2019-12-11,17,4,23.49
1204,2007-12-18,4,2,9.13
1205,2002-02-27,16,4,3.75
1206,2019-07-17,19,3,7.29
1207,2006-08-01,6,2,15.76
1208,2009-01-16,7,4,26.32
1209,2021-02-22,16,1,3.75
1210,2022-04-22,2,1,3.57
1211,2015-09-24,3,4,10.65
1212,2013-08-13,14,4,2.81
1213,2023-11-28,5,4,0.96
1214,2005-05-24,8,4,2.11
1215,2021-06-24,13,2,1.78
1216,2010-06-20,0,1,20.15
1217,2020-07-27,11,2,3.5
1218,2010-11-19,1,4,23.06
1219,2013-12-27,1,1,23.06
1220,2020-12-21,14,3,2.81
1221,2017-08-10,0,1,20.15
1222,2007-03-09,1,4,23.06
1223,2020-01-02,17,2,23.49
1224,2013-05-22,13,1,1.78
1225,2018-11-10,14,1,2.81
1226,2010-07-28,6,4,15.76
1227,2013-07-16,15,3,13.53
1228,2012-06-01,17,2,23.49
1229,2020-03-19,0,2,20.15
1230,2020-06-24,0,2,20.15
1231,2020-06-22,6,3,15.76
1232,2008-01-06,13,4,1.78
1233,2007-12-09,4,1,9.13
1234,2021-04-10,4,2,9.13
1235,2023-09-15,6,1,15.76
1236,2009-03-02,14,1,2.81
1237,2010-05-16,10,3,3.35
1238,2019-01-24,3,2,10.65
1239,2007-08-15,9,1,21.8
1240,2009-05-31,8,3,2.11
1241,2003-12-24,8,1,2.11
1242,2023-03-01,10,1,3.35
1243,2014-02-09,6,2,15.76
1244,2002-06-10,18,1,26.59
1245,2013-03-22,6,4,15.76
1246,2009-01-29,7,2,26.32
1247,2015-12-10,15,1,13.53
1248,2015-05-17,4,1,9.13
1249,2008-12-22,12,4,0.53
1250,2023-04-05,9,2,21.8
1251,2006-11-17,0,3,20.15
1252,2006-08-14,15,2,13.53
1253,2011-08-15,17,3,23.49
1254,2004-01-13,5,1,0.96
1255,2000-05-16,13,3,1.78
1256,2014-11-26,2,3,3.57
1257,2019-08-27,8,4,2.11
1258,2009-11-22,14,2,2.81
1259,2002-12-11,17,3,23.49
1260,2003-09-30,10,4,3.35
1261,2002-03-28,17,2,23.49
1262,2017-07-14,0,1,20.15
1263,2023-01-01,12,1,0.53
1264,2015-05-25,6,4,15.76
1265,2008-10-18,10,2,3.35
1266,2022-09-13,12,2,0.53
1267,2003-03-06,0,4,20.15
1268,2012-09-12,13,2,1.78
1269,2002-08-08,8,4,2.11
1270,2020-01-28,19,4,7.29
1271,2017-08-16,19,3,7.29
1272,2021-06-25,5,1,0.96
1273,2009-12-18,14,4,2.81
1274,2022-12-16,4,2,9.13
1275,2002-06-04,19,1,7.29
1276,2011-04-10,17,1,23.49
1277,2016-01-01,14,2,2.81
1278,2004-09-16,15,2,13.53
1279,2018-05-20,16,2,3.75
1280,2018-08-14,16,3,3.75
1281,2015-06-21,15,3,13.53
1282,2014-08-17,3,1,10.65
1283,2006-04-30,5,2,0.96
1284,2012-03-14,1,1,23.06
1285,2009-02-17,0,4,20.15
1286,2010-08-08,2,1,3.57
1287,2017-03-20,7,4,26.32
1288,2023-12-27,15,4,13.53
1289,2014-12-28,17,2,23.49
1290,2006-03-24,0,4,20.15
1291,2020-07-18,4,2,9.13
1292,2012-10-12,19,3,7.29
1293,2003-08-10,10,2,3.35
1294,2011-03-10,11,3,3.5
1295,2019-02-14,2,3,3.57
1296,2002-03-05,2,3,3.57
1297,2020-02-05,10,4,3.35
1298,2011-11-15,18,4,26.59
1299,2016-08-12,17,3,23.49
1300,2011-12-03,11,2,3.5
1301,2017-04-07,13,2,1.78
1302,2001-08-28,7,2,26.32
1303,2023-04-20,13,3,1.78
1304,2023-05-25,0,1,20.15
1305,2003-07-20,12,4,0.53
1306,2000-05-11,2,2,3.57
1307,2020-08-31,16,4,3.75
1308,2010-04-10,0,1,20.15
1309,2020-08-03,2,4,3.57
1310,2001-02-22,5,4,0.96
1311,2014-07-24,5,4,0.96
1312,2008-07-01,12,3,0.53
1313,2002-08-13,10,3,3.35
1314,2006-05-09,1,3,23.06
1315,2013-09-10,5,3,0.96
1316,2019-07-16,6,1,15.76
1317,2021-01-29,14,3,2.81
1318,2005-11-01,19,2,7.29
1319,2002-06-24,15,3,13.53
1320,2014-09-19,19,2,7.29
1321,2011-12-19,5,4,0.96
1322,2007-03-01,15,4,13.53
1323,2015-01-25,19,1,7.29
1324,2018-07-08,2,4,3.57
1325,2011-02-13,16,3,3.75
1326,2013-11-08,11,3,3.5
1327,2023-01-24,15,4,13.53
1328,2006-05-19,10,4,3.35
1329,2013-04-11,0,4,20.15
1330,2003-10-18,6,2,15.76
1331,2005-01-05,5,2,0.96
1332,2019-12-25,18,3,26.59
1333,2008-01-01,6,3,15.76
1334,2020-02-19,17,4,23.49
1335,2011-05-07,5,2,0.96
1336,2010-06-01,9,2,21.8
1337,2010-05-06,11,2,3.5
1338,2017-10-26,18,2,26.59
1339,2003-07-30,13,3,1.78
1340,2015-09-08,13,4,1.78
1341,2006-08-24,12,4,0.53
1342,2017-03-22,6,4,15.76
1343,2021-07-11,10,2,3.35
1344,2019-05-19,10,1,3.35
1345,2018-07-29,3,3,10.65
1346,2001-12-29,6,4,15.76
1347,2011-01-10,8,1,2.11
1348,2012-09-06,4,1,9.13
1349,2001-02-23,1,1,23.06
1350,2005-03-20,14,4,2.81
1351,2005-06-03,18,2,26.59
1352,2017-08-08,18,1,26.59
1353,2014-11-22,10,2,3.35
1354,2005-09-04,14,2,2.81
1355,2000-06-04,18,3,26.59
1356,2007-10-01,13,2,1.78
1357,2011-05-15,18,4,26.59
1358,2010-05-10,19,3,7.29
1359,2004-06-28,10,2,3.35
1360,2010-05-20,4,1,9.13
1361,2019-03-27,8,4,2.11
1362,2013-05-09,8,2,2.11
1363,2004-07-17,4,3,9.13
1364,2020-12-09,1,2,23.06
1365,2022-07-09,19,2,7.29
1366,2006-05-22,5,3,0.96
1367,2021-07-06,11,3,3.5
1368,2009-07-17,3,3,10.65
1369,2007-03-10,15,3,13.53
1370,2007-10-30,0,2,20.15
1371,2015-11-07,10,3,3.35
1372,2010-11-04,18,4,26.59
1373,2012-08-13,16,2,3.75
1374,2005-06-10,15,4,13.53
1375,2009-11-19,3,3,10.65
1376,2003-12-04,10,1,3.35
1377,2013-05-08,7,3,26.32
1378,2002-10-22,14,4,2.81
1379,2004-07-09,14,2,2.81
1380,2020-02-16,4,3,9.13
1381,2023-11-11,7,3,26.32
1382,2001-09-27,18,1,26.59
1383,2007-05-05,3,1,10.65
1384,2020-06-22,15,1,13.53
1385,2007-04-30,12,3,0.53
1386,2016-09-23,9,3,21.8
1387,2011-04-10,5,2,0.96
1388,2008-12-19,14,3,2.81
1389,2006-07-25,16,1,3.75
1390,2013-11-01,13,4,1.78
1391,2004-11-08,6,2,15.76
1392,2002-12-19,16,1,3.75
1393,2016-03-20,17,1,23.49
1394,2010-07-04,10,2,3.35
1395,2000-06-22,5,1,0.96
1396,2015-11-03,5,4,0.96
1397,2011-03-27,16,4,3.75
1398,2015-07-09,10,2,3.35
1399,2014-05-25,2,1,3.57
1400,2015-12-21,9,3,21.8
1401,2014-04-25,9,2,21.8
1402,2014-08-30,17,4,23.49
1403,2005-11-01,7,3,26.32
1404,2017-09-23,3,4,10.65
1405,2000-04-12,0,2,20.15
1406,2016-05-07,13,4,1.78
1407,2007-07-09,11,2,3.5
1408,2000-08-24,0,1,20.15
1409,2018-04-15,0,4,20.15
1410,2015-11-13,1,3,23.06
1411,2013-01-17,15,3,13.53
1412,2015-01-15,3,1,10.65
1413,2021-10-04,13,1,1.78
1414,2015-03-08,4,4,9.13
1415,2021-11-29,17,1,23.49
1416,2007-02-22,1,2,23.06
1417,2008-10-17,13,1,1.78
1418,2006-04-22,7,4,26.32
1419,2010-12-22,12,1,0.53
1420,2015-11-18,15,1,13.53
1421,2016-08-14,18,1,26.59
1422,2008-06-28,0,1,20.15
1423,2014-03-16,7,2,26.32
1424,2002-05-22,12,4,0.53
1425,2006-03-30,13,3,1.78
1426,2020-07-16,4,1,9.13
1427,2018-11-09,1,2,23.06
1428,2021-03-24,3,1,10.65
1429,2011-10-06,12,4,0.53
1430,2006-09-07,13,4,1.78
1431,2015-03-24,16,3,3.75
1432,2003-02-12,2,4,3.57
1433,2000-09-08,10,3,3.35
1434,2008-07-02,9,3,21.8
1435,2011-04-30,8,3,2.11
1436,2020-01-18,9,2,21.8
1437,2020-04-05,1,3,23.06
1438,2001-08-01,5,4,0.96
1439,2007-05-02,12,4,0.53
1440,2022-04-10,19,3,7.29
1441,2002-02-24,3,4,10.65
1442,2018-09-23,13,4,1.78
1443,2008-02-06,0,3,20.15
1444,2023-04-30,18,1,26.59
1445,2020-11-21,16,3,3.75
1446,2015-03-12,4,2,9.13
1447,2018-03-11,12,1,0.53
1448,2016-02-26,10,4,3.35
1449,2008-01-15,13,4,1.78
1450,2003-08-26,18,4,26.59
1451,2014-03-16,14,1,2.81
1452,2022-02-16,11,3,3.5
1453,2001-04-12,18,1,26.59
1454,2004-05-21,16,2,3.75
1455,2002-10-04,4,1,9.13
1456,2014-11-03,7,3,26.32
1457,2008-03-08,10,3,3.35
1458,2017-12-22,0,3,20.15
1459,2010-12-07,11,2,3.5
1460,2009-05-03,16,2,3.75
1461,2009-08-23,18,2,26.59
1462,2014-09-07,1,4,23.06
1463,2001-12-19,12,1,0.53
1464,2005-09-15,10,4,3.35
1465,2012-10-27,9,3,21.8
1466,2013-06-24,18,2,26.59
1467,2023-09-24,6,3,15.76
1468,2000-12-08,8,1,2.11
1469,2013-05-12,1,4,23.06
1470,2021-06-28,0,3,20.15
1471,2021-02-12,0,2,20.15
1472,2008-12-09,15,3,13.53
1473,2014-07-21,4,2,9.13
1474,2005-05-28,4,1,9.13
1475,2003-06-25,5,1,0.96
1476,2021-05-12,19,2,7.29
1477,2005-05-23,18,2,26.59
1478,2016-04-03,1,4,23.06
1479,2011-07-09,12,1,0.53
1480,2005-11-25,13,3,1.78
1481,2000-02-08,10,2,3.35
1482,2001-05-01,18,1,26.59
1483,2010-08-18,8,3,2.11
1484,2004-03-15,16,4,3.75
1485,2002-12-29,11,4,3.5
1486,2021-11-08,15,2,13.53
1487,2005-07-18,0,1,20.15
1488,2014-06-15,2,4,3.57
1489,2010-06-29,8,1,2.11
1490,2004-05-31,3,1,10.65
1491,2010-08-01,0,4,20.15
1492,2018-07-27,17,1,23.49
1493,2022-03-30,14,4,2.81
1494,2007-01-02,14,1,2.81
1495,2023-08-12,12,4,0.53
1496,2021-05-22,1,2,23.06
1497,2016-12-15,16,3,3.75
1498,2007-12-10,16,1,3.75
1499,2022-05-24,5,1,0.96
1500,2005-04-13,3,3,10.65
1501,2019-12-15,9,4,21.8
1502,2006-05-28,12,4,0.53
1503,2007-07-10,9,1,21.8
1504,2012-08-31,1,3,23.06
1505,2004-08-26,12,3,0.53
1506,2018-12-03,2,4,3.57
1507,2002-10-17,9,2,21.8
1508,2001-11-17,5,1,0.96
1509,2019-05-24,1,4,23.06
1510,2001-04-30,13,1,1.78
1511,2022-02-26,14,3,2.81
1512,2017-06-27,4,2,9.13
1513,2003-01-17,7,1,26.32
1514,2003-05-01,11,3,3.5
1515,2021-06-07,18,3,26.59
1516,2017-07-23,10,2,3.35
1517,2004-02-11,7,1,26.32
1518,2005-03-09,12,2,0.53
1519,2020-03-11,4,1,9.13
1520,2007-07-25,4,3,9.13
1521,2005-08-27,14,2,2.81
1522,2021-09-09,17,4,23.49
1523,2007-10-09,12,2,0.53
1524,2006-09-30,11,3,3.5
1525,2018-08-26,13,1,1.78
1526,2010-12-02,4,1,9.13
1527,2002-07-09,2,4,3.57
1528,2006-06-27,10,4,3.35
1529,2023-07-20,1,1,23.06
1530,2006-02-08,12,1,0.53
1531,2005-05-01,3,2,10.65
1532,2017-09-24,15,2,13.53
1533,2002-10-25,4,1,9.13
1534,2012-03-20,3,4,10.65
1535,2019-04-08,4,4,9.13
1536,2018-11-05,18,3,26.59
1537,2008-08-16,18,2,26.59
1538,2010-07-08,8,2,2.11
1539,2015-12-10,6,4,15.76
1540,2009-05-09,17,3,23.49
1541,2000-11-06,4,4,9.13
1542,2004-07-04,8,2,2.11
1543,2020-10-31,16,3,3.75
1544,2006-02-09,12,2,0.53
1545,2014-12-23,17,2,23.49
1546,2016-04-26,11,2,3.5
1547,2017-04-04,17,4,23.49
1548,2022-04-26,16,3,3.75
1549,2017-04-09,17,2,23.49
1550,2005-10-08,16,2,3.75
1551,2016-10-24,6,3,15.76
1552,2022-08-13,6,3,15.76
1553,2020-02-29,18,1,26.59
1554,2009-05-23,9,2,21.8
1555,2000-09-28,10,1,3.35
1556,2002-02-26,17,3,23.49
1557,2003-03-08,0,3,20.15
1558,2016-10-17,12,1,0.53
1559,2017-03-19,3,4,10.65
1560,2018-05-12,14,4,2.81
1561,2002-04-09,17,1,23.49
1562,2015-01-25,13,1,1.78
1563,2023-06-28,18,4,26.59
1564,2018-02-12,8,4,2.11
1565,2002-09-03,16,1,3.75
1566,2019-01-01,10,1,3.35
1567,2018-03-02,16,3,3.75
1568,2020-11-05,6,2,15.76
1569,2004-08-02,12,2,0.53
1570,2023-06-17,17,2,23.49
1571,2012-10-28,6,2,15.76
1572,2006-05-09,11,3,3.5
1573,2013-06-04,11,4,3.5
1574,2021-07-25,19,4,7.29
1575,2006-02-26,18,3,26.59
1576,2001-01-06,12,3,0.53
1577,2013-04-23,8,4,2.11
1578,2000-03-26,8,3,2.11
1579,2022-06-21,0,2,20.15
1580,2008-09-16,19,4,7.29
1581,2021-12-09,4,3,9.13
1582,2004-02-04,15,3,13.53
1583,2003-05-06,5,1,0.96
1584,2021-02-05,2,1,3.57
1585,2010-03-03,14,4,2.81
1586,2005-05-17,5,1,0.96
1587,2010-01-18,15,1,13.53
1588,2012-04-26,10,3,3.35
1589,2006-09-10,1,4,23.06
1590,2005-06-19,18,4,26.59
1591,2021-02-09,17,3,23.49
1592,2009-04-09,13,1,1.78
1593,2011-04-03,2,4,3.57
1594,2022-04-05,6,3,15.76
1595,2023-02-14,2,3,3.57
1596,2014-11-21,5,4,0.96
1597,2020-05-13,9,2,21.8
1598,2004-08-23,8,4,2.11
1599,2011-03-15,13,3,1.78
1600,2000-12-14,15,4,13.53
1601,2003-03-04,0,2,20.15
1602,2006-07-28,4,4,9.13
1603,2000-12-16,11,1,3.5
1604,2017-09-20,2,1,3.57
1605,2012-04-10,15,1,13.53
